dataset,state,year,number_of_rows,column,noise_type,proportion
decennial_census,CA,3000,119946616,date_of_birth,copy_from_household_member,0.7386698679352488
decennial_census,CO,3000,18111932,date_of_birth,copy_from_household_member,0.7191704341646159
decennial_census,CT,3000,11507553,date_of_birth,copy_from_household_member,0.7164505781550604
decennial_census,DC,3000,2039546,date_of_birth,copy_from_household_member,0.6966413113506633
decennial_census,DE,3000,2967284,date_of_birth,copy_from_household_member,0.6836460547760174
decennial_census,FL,3000,66590588,date_of_birth,copy_from_household_member,0.7066241253193319
decennial_census,GA,3000,32143889,date_of_birth,copy_from_household_member,0.7128854259047497
decennial_census,HI,3000,4444296,date_of_birth,copy_from_household_member,0.7313369766550203
decennial_census,IA,3000,10177650,date_of_birth,copy_from_household_member,0.6927209129808944
decennial_census,ID,3000,5895286,date_of_birth,copy_from_household_member,0.7126695804071252
decennial_census,IL,3000,40224311,date_of_birth,copy_from_household_member,0.7114764750103488
decennial_census,IN,3000,21273779,date_of_birth,copy_from_household_member,0.7249961560661131
decennial_census,KS,3000,9276246,date_of_birth,copy_from_household_member,0.7307695375909609
decennial_census,KY,3000,14680627,date_of_birth,copy_from_household_member,0.7094725586311811
decennial_census,LA,3000,14435767,date_of_birth,copy_from_household_member,0.707977553253665
decennial_census,MA,3000,22758663,date_of_birth,copy_from_household_member,0.7106436349094848
decennial_census,MD,3000,19461130,date_of_birth,copy_from_household_member,0.7091729514164902
decennial_census,ME,3000,4681868,date_of_birth,copy_from_household_member,0.6709097736202729
decennial_census,MI,3000,31089740,date_of_birth,copy_from_household_member,0.7136230151812141
decennial_census,MN,3000,18503685,date_of_birth,copy_from_household_member,0.7127567292677107
decennial_census,MO,3000,20043929,date_of_birth,copy_from_household_member,0.7133734109714717
decennial_census,MS,3000,8932561,date_of_birth,copy_from_household_member,0.7259678383388594
decennial_census,MT,3000,3319945,date_of_birth,copy_from_household_member,0.6911725947267199
decennial_census,NC,3000,33955321,date_of_birth,copy_from_household_member,0.7008013265431948
decennial_census,ND,3000,2510465,date_of_birth,copy_from_household_member,0.6533204008022419
decennial_census,NE,3000,6354830,date_of_birth,copy_from_household_member,0.6987510287450648
decennial_census,NH,3000,4428767,date_of_birth,copy_from_household_member,0.7172944523836996
decennial_census,NJ,3000,30744687,date_of_birth,copy_from_household_member,0.7217982085815348
decennial_census,NM,3000,7179773,date_of_birth,copy_from_household_member,0.7136207509624608
decennial_census,NV,3000,8596726,date_of_birth,copy_from_household_member,0.7415178755261015
decennial_census,NY,3000,63462889,date_of_birth,copy_from_household_member,0.720121045860361
decennial_census,OH,3000,39240114,date_of_birth,copy_from_household_member,0.7091893514886323
decennial_census,OK,3000,11986697,date_of_birth,copy_from_household_member,0.7291068590454902
decennial_census,OR,3000,13375852,date_of_birth,copy_from_household_member,0.7299787706981208
decennial_census,PA,3000,41836004,date_of_birth,copy_from_household_member,0.7003187493719525
decennial_census,RI,3000,3327595,date_of_birth,copy_from_household_member,0.6954578306554734
decennial_census,SC,3000,14883198,date_of_birth,copy_from_household_member,0.6923683337411758
decennial_census,SD,3000,2576312,date_of_birth,copy_from_household_member,0.7425195395588733
decennial_census,TN,3000,21519450,date_of_birth,copy_from_household_member,0.7122116968602822
decennial_census,TX,3000,91501109,date_of_birth,copy_from_household_member,0.7234071884309075
decennial_census,UT,3000,9576966,date_of_birth,copy_from_household_member,0.7409890564506546
decennial_census,VA,3000,26110247,date_of_birth,copy_from_household_member,0.7103524145137348
decennial_census,VT,3000,1878879,date_of_birth,copy_from_household_member,0.717914777907465
decennial_census,WA,3000,24452104,date_of_birth,copy_from_household_member,0.7240030142191445
decennial_census,WI,3000,18116926,date_of_birth,copy_from_household_member,0.7175447976108088
decennial_census,WV,3000,5666040,date_of_birth,copy_from_household_member,0.7232259214548432
decennial_census,WY,3000,2068881,date_of_birth,copy_from_household_member,0.6920349696285093
decennial_census,USA,2020,336083310,date_of_birth,copy_from_household_member,0.8281164095890391
decennial_census,USA,2030,348202171,date_of_birth,copy_from_household_member,0.6954831249458235
decennial_census,USA,2040,353776603,date_of_birth,copy_from_household_member,0.6308372942345201
decennial_census,AK,2020,719300,first_name,use_nickname,0.5850632559432782
decennial_census,AK,2030,713310,first_name,use_nickname,0.5507745580462913
decennial_census,AK,2040,716943,first_name,use_nickname,0.5082175291480634
decennial_census,AL,2020,4902168,first_name,use_nickname,0.5975466365085815
decennial_census,AL,2030,5066726,first_name,use_nickname,0.5534056903807311
decennial_census,AL,2040,5149687,first_name,use_nickname,0.507738043108251
decennial_census,AR,2020,3093966,first_name,use_nickname,0.5939402695440092
decennial_census,AR,2030,3077282,first_name,use_nickname,0.5538101480462304
decennial_census,AR,2040,3104655,first_name,use_nickname,0.5088198205597724
decennial_census,AZ,2020,7500895,first_name,use_nickname,0.5945219870428795
decennial_census,AZ,2030,7979499,first_name,use_nickname,0.5515308667875013
decennial_census,AZ,2040,8180930,first_name,use_nickname,0.5074005033657543
decennial_census,CA,2020,39618534,first_name,use_nickname,0.591673255754491
decennial_census,CA,2030,40037847,first_name,use_nickname,0.5497531373252913
decennial_census,CA,2040,40290235,first_name,use_nickname,0.5072391858722095
decennial_census,CO,2020,5804579,first_name,use_nickname,0.5936234135154332
decennial_census,CO,2030,6096234,first_name,use_nickname,0.551915822128875
decennial_census,CO,2040,6211119,first_name,use_nickname,0.5084739158918062
decennial_census,CT,2020,3717712,first_name,use_nickname,0.6010193904207749
decennial_census,CT,2030,3873267,first_name,use_nickname,0.553829880563359
decennial_census,CT,2040,3916574,first_name,use_nickname,0.5082707488738882
decennial_census,DC,2020,638290,first_name,use_nickname,0.5959798837518996
decennial_census,DC,2030,692719,first_name,use_nickname,0.548616394237779
decennial_census,DC,2040,708537,first_name,use_nickname,0.5068994279762383
decennial_census,DE,2020,982110,first_name,use_nickname,0.6020751239677836
decennial_census,DE,2030,988670,first_name,use_nickname,0.5544772269817027
decennial_census,DE,2040,996504,first_name,use_nickname,0.5075353435610895
decennial_census,FL,2020,21123234,first_name,use_nickname,0.6065727908898798
decennial_census,FL,2030,22507492,first_name,use_nickname,0.5551826031971931
decennial_census,FL,2040,22959862,first_name,use_nickname,0.5084965231933886
decennial_census,GA,2020,10544399,first_name,use_nickname,0.5904800264102298
decennial_census,GA,2030,10704156,first_name,use_nickname,0.5510113081311595
decennial_census,GA,2040,10895334,first_name,use_nickname,0.507574618639502
decennial_census,HI,2020,1434723,first_name,use_nickname,0.6010114844468235
decennial_census,HI,2030,1493534,first_name,use_nickname,0.5534048772910426
decennial_census,HI,2040,1516039,first_name,use_nickname,0.5090475904643614
decennial_census,IA,2020,3330296,first_name,use_nickname,0.5952389817601799
decennial_census,IA,2030,3393454,first_name,use_nickname,0.5540190024676922
decennial_census,IA,2040,3453900,first_name,use_nickname,0.5078412808708995
decennial_census,ID,2020,1857397,first_name,use_nickname,0.5898055181525543
decennial_census,ID,2030,1984361,first_name,use_nickname,0.5522084943213458
decennial_census,ID,2040,2053528,first_name,use_nickname,0.5083470982621128
decennial_census,IL,2020,13207053,first_name,use_nickname,0.5947911316778997
decennial_census,IL,2030,13443389,first_name,use_nickname,0.552314598647707
decennial_census,IL,2040,13573869,first_name,use_nickname,0.5080040922746492
decennial_census,IN,2020,6904081,first_name,use_nickname,0.5930331640083597
decennial_census,IN,2030,7135731,first_name,use_nickname,0.5529178440162613
decennial_census,IN,2040,7233967,first_name,use_nickname,0.5084116363815318
decennial_census,KS,2020,3018623,first_name,use_nickname,0.5903658721211625
decennial_census,KS,2030,3106265,first_name,use_nickname,0.5515772157237068
decennial_census,KS,2040,3151358,first_name,use_nickname,0.5079489540699597
decennial_census,KY,2020,4677069,first_name,use_nickname,0.594245669670471
decennial_census,KY,2030,4944259,first_name,use_nickname,0.5531500271324783
decennial_census,KY,2040,5059299,first_name,use_nickname,0.5081047789426955
decennial_census,LA,2020,4601393,first_name,use_nickname,0.5942267917563225
decennial_census,LA,2030,4852149,first_name,use_nickname,0.5529102671826442
decennial_census,LA,2040,4982225,first_name,use_nickname,0.5079975312234996
decennial_census,MA,2020,7212623,first_name,use_nickname,0.6001119149025258
decennial_census,MA,2030,7690001,first_name,use_nickname,0.5528291868882722
decennial_census,MA,2040,7856039,first_name,use_nickname,0.507753971180642
decennial_census,MD,2020,6259432,first_name,use_nickname,0.5956081957596152
decennial_census,MD,2030,6525804,first_name,use_nickname,0.5517703259245911
decennial_census,MD,2040,6675894,first_name,use_nickname,0.5077814297231202
decennial_census,ME,2020,1464055,first_name,use_nickname,0.610472284169652
decennial_census,ME,2030,1588701,first_name,use_nickname,0.5578595342987762
decennial_census,ME,2040,1629112,first_name,use_nickname,0.5094505472920217
decennial_census,MI,2020,10368543,first_name,use_nickname,0.5992821749401049
decennial_census,MI,2030,10357551,first_name,use_nickname,0.555050223744976
decennial_census,MI,2040,10363646,first_name,use_nickname,0.5091928072417757
decennial_census,MN,2020,5937060,first_name,use_nickname,0.5930428528598329
decennial_census,MN,2030,6214952,first_name,use_nickname,0.5524724889267045
decennial_census,MN,2040,6351673,first_name,use_nickname,0.5083345757881428
decennial_census,MO,2020,6419237,first_name,use_nickname,0.5958532143306128
decennial_census,MO,2030,6745818,first_name,use_nickname,0.5531935489513651
decennial_census,MO,2040,6878874,first_name,use_nickname,0.508437282031914
decennial_census,MS,2020,2938604,first_name,use_nickname,0.5926967362734141
decennial_census,MS,2030,2979232,first_name,use_nickname,0.5528139466815609
decennial_census,MS,2040,3014725,first_name,use_nickname,0.5081969333853005
decennial_census,MT,2020,1102960,first_name,use_nickname,0.6027000072532095
decennial_census,MT,2030,1109503,first_name,use_nickname,0.5579678468647674
decennial_census,MT,2040,1107482,first_name,use_nickname,0.5096787126111305
decennial_census,NC,2020,10746698,first_name,use_nickname,0.5962342107315196
decennial_census,NC,2030,11447316,first_name,use_nickname,0.5524792885948112
decennial_census,NC,2040,11761307,first_name,use_nickname,0.5074737867143507
decennial_census,ND,2020,822699,first_name,use_nickname,0.5911153410907269
decennial_census,ND,2030,832209,first_name,use_nickname,0.55325044550107
decennial_census,ND,2040,855557,first_name,use_nickname,0.5069738193948504
decennial_census,NE,2020,2075241,first_name,use_nickname,0.5885306814967515
decennial_census,NE,2030,2117013,first_name,use_nickname,0.5516517848496916
decennial_census,NE,2040,2162576,first_name,use_nickname,0.5072048334948691
decennial_census,NH,2020,1424514,first_name,use_nickname,0.6058775133133125
decennial_census,NH,2030,1495855,first_name,use_nickname,0.5567270891897944
decennial_census,NH,2040,1508398,first_name,use_nickname,0.5099343807138434
decennial_census,NJ,2020,9538383,first_name,use_nickname,0.5961839653534566
decennial_census,NJ,2030,10432479,first_name,use_nickname,0.5507852927381881
decennial_census,NJ,2040,10773825,first_name,use_nickname,0.5070679169190143
decennial_census,NM,2020,2157268,first_name,use_nickname,0.5978353176332287
decennial_census,NM,2030,2461686,first_name,use_nickname,0.5515029130441494
decennial_census,NM,2040,2560819,first_name,use_nickname,0.506934305001642
decennial_census,NV,2020,3021759,first_name,use_nickname,0.5951771799140831
decennial_census,NV,2030,2827176,first_name,use_nickname,0.5541377685718895
decennial_census,NV,2040,2747791,first_name,use_nickname,0.5096868721092689
decennial_census,NY,2020,20447573,first_name,use_nickname,0.5974819603284948
decennial_census,NY,2030,21354684,first_name,use_nickname,0.5515839054326442
decennial_census,NY,2040,21660632,first_name,use_nickname,0.5077321843610103
decennial_census,OH,2020,12372405,first_name,use_nickname,0.596828102539482
decennial_census,OH,2030,13254813,first_name,use_nickname,0.5536483238201851
decennial_census,OH,2040,13612896,first_name,use_nickname,0.508499367070754
decennial_census,OK,2020,3964574,first_name,use_nickname,0.590873067320726
decennial_census,OK,2030,3991128,first_name,use_nickname,0.5518497527516031
decennial_census,OK,2040,4030995,first_name,use_nickname,0.5077550331865953
decennial_census,OR,2020,4362653,first_name,use_nickname,0.5999473256296112
